-0.023	-0.43	-8.479
-1.849	-0.43	-8.045
-0.023	-1.33	-8.045
1.977	-0.764	-8.045
1.977	-0.43	-8.212
2.222	-0.43	-8.045
-0.023	1.57	-8.232
-0.71	1.57	-8.045
0.467	1.57	-8.045
1.977	-0.008	-8.045
-0.023	1.877	-8.045
-2.023	-4.43	-6.789
-3.162	-4.43	-6.045
-2.023	-5.208	-6.045
-0.023	-5.524	-6.045
-0.023	-4.43	-7.079
1.977	-5.331	-6.045
1.977	-4.43	-6.917
2.977	-4.43	-6.045
-4.023	-2.43	-6.996
-5.192	-2.43	-6.045
-4.023	-3.796	-6.045
-2.023	-2.43	-7.415
-0.023	-2.43	-7.619
1.977	-2.43	-7.528
3.977	-3.462	-6.045
3.977	-2.43	-6.949
4.924	-2.43	-6.045
-4.023	-0.43	-7.211
-5.513	-0.43	-6.045
-2.023	-0.43	-8
3.977	-0.43	-7.234
5.538	-0.43	-6.045
-4.023	1.57	-6.963
-5.264	1.57	-6.045
-2.023	1.57	-7.747
1.977	1.57	-7.638
3.977	1.57	-7.042
5.33	1.57	-6.045
-4.023	3.57	-6.147
-4.143	3.57	-6.045
-2.023	3.57	-7.008
-0.023	3.57	-7.395
1.977	3.57	-7.274
3.977	3.57	-6.35
4.348	3.57	-6.045
-4.023	3.689	-6.045
-2.023	4.859	-6.045
-0.023	5.337	-6.045
1.977	5.2	-6.045
3.977	3.931	-6.045
-2.023	-6.43	-4.731
-3.267	-6.43	-4.045
-2.023	-7.02	-4.045
-0.023	-7.341	-4.045
-0.023	-6.43	-5.072
1.977	-6.825	-4.045
1.977	-6.43	-4.519
3.025	-6.43	-4.045
-4.023	-4.43	-5.55
-5.752	-4.43	-4.045
-4.023	-6.073	-4.045
3.977	-6.072	-4.045
3.977	-4.43	-5.269
5.497	-4.43	-4.045
-6.023	-2.43	-5.083
-6.85	-2.43	-4.045
-6.023	-3.982	-4.045
5.977	-3.639	-4.045
5.977	-2.43	-4.828
6.658	-2.43	-4.045
-6.023	-0.43	-5.561
-7.175	-0.43	-4.045
5.977	-0.43	-5.583
7.056	-0.43	-4.045
-6.023	1.57	-5.355
-7.088	1.57	-4.045
5.977	1.57	-5.404
6.99	1.57	-4.045
-6.023	3.57	-4.214
-6.171	3.57	-4.045
5.977	3.57	-4.173
6.098	3.57	-4.045
-6.023	3.761	-4.045
-4.023	5.57	-4.502
-4.533	5.57	-4.045
-2.023	5.57	-5.46
-0.023	5.57	-5.802
1.977	5.57	-5.666
3.977	5.57	-4.394
4.348	5.57	-4.045
5.977	3.703	-4.045
-4.023	6.003	-4.045
-2.023	6.892	-4.045
-0.023	7.099	-4.045
1.977	6.904	-4.045
3.977	5.891	-4.045
-4.023	-6.43	-3.392
-4.97	-6.43	-2.045
-4.023	-7.112	-2.045
-2.023	-7.705	-2.045
-0.023	-7.91	-2.045
1.977	-7.809	-2.045
3.977	-7.082	-2.045
3.977	-6.43	-3.398
4.793	-6.43	-2.045
-6.023	-4.43	-3.562
-6.761	-4.43	-2.045
-6.023	-5.424	-2.045
5.977	-5.29	-2.045
5.977	-4.43	-3.269
6.679	-4.43	-2.045
-7.385	-2.43	-2.045
7.566	-2.43	-2.045
-7.748	-0.43	-2.045
7.774	-0.43	-2.045
-7.673	1.57	-2.045
7.972	1.57	-2.045
-7.206	3.57	-2.045
7.41	3.57	-2.045
-6.023	5.408	-2.045
-5.83	5.57	-2.045
5.977	5.57	-2.275
6.154	5.57	-2.045
-4.023	6.824	-2.045
-2.023	7.57	-2.413
-2.381	7.57	-2.045
-0.023	7.57	-3.305
1.977	7.57	-2.178
2.109	7.57	-2.045
3.977	6.907	-2.045
5.977	5.746	-2.045
-2.023	7.787	-2.045
-0.023	8.424	-2.045
1.977	7.645	-2.045
-5.438	-6.43	-0.045
-4.023	-7.517	-0.045
-2.023	-8.101	-0.045
-0.023	-7.959	-0.045
1.977	-7.78	-0.045
3.977	-7.271	-0.045
5.031	-6.43	-0.045
-7.014	-4.43	-0.045
-6.023	-5.773	-0.045
5.977	-5.567	-0.045
6.918	-4.43	-0.045
-7.705	-2.43	-0.045
7.965	-2.43	-0.045
-8.023	-0.43	-1.477
-8.618	-0.43	-0.045
-8.023	-1.802	-0.045
7.977	-2.334	-0.045
7.977	-0.43	-1.085
8.253	-0.43	-0.045
-8.023	1.57	-0.79
-8.325	1.57	-0.045
7.977	1.57	-1.603
8.003	1.57	-0.045
-8.023	2.005	-0.045
-7.238	3.57	-0.045
7.977	1.614	-0.045
7.291	3.57	-0.045
-6.023	5.435	-0.045
-5.919	5.57	-0.045
6.332	5.57	-0.045
-4.023	7.344	-0.045
-3.541	7.57	-0.045
3.977	7.01	-0.045
2.917	7.57	-0.045
5.977	5.947	-0.045
-2.023	8.243	-0.045
-0.023	8.423	-0.045
1.977	8.091	-0.045
-4.704	-6.43	1.955
-4.023	-6.95	1.955
-2.023	-7.662	1.955
-0.023	-7.904	1.955
1.977	-7.67	1.955
3.977	-7.09	1.955
4.822	-6.43	1.955
-6.646	-4.43	1.955
-6.023	-5.225	1.955
5.977	-5.245	1.955
6.675	-4.43	1.955
-7.354	-2.43	1.955
7.558	-2.43	1.955
-8.023	-0.43	1.406
-7.754	-0.43	1.955
7.977	-0.43	1.63
7.925	-0.43	1.955
-8.023	1.57	1.343
-7.904	1.57	1.955
7.977	1.57	0.412
7.908	1.57	1.955
-7.193	3.57	1.955
7.256	3.57	1.955
-6.023	4.929	1.955
-5.34	5.57	1.955
5.977	5.57	0.848
5.977	5.197	1.955
5.538	5.57	1.955
-4.023	6.74	1.955
-2.202	7.57	1.955
3.977	6.817	1.955
2.555	7.57	1.955
-2.023	7.687	1.955
-0.023	8.229	1.955
1.977	7.921	1.955
-4.023	-6.43	3.142
-3.219	-6.43	3.955
-2.023	-6.949	3.955
-0.023	-7.198	3.955
1.977	-6.948	3.955
3.977	-6.43	3.052
2.88	-6.43	3.955
-6.023	-4.43	3.402
-5.739	-4.43	3.955
-4.023	-6.054	3.955
3.977	-5.888	3.955
5.977	-4.43	3.097
5.494	-4.43	3.955
-7.054	-2.43	3.955
-6.023	-4.113	3.955
5.977	-3.779	3.955
6.848	-2.43	3.955
-7.161	-0.43	3.955
7.303	-0.43	3.955
-7.208	1.57	3.955
7.161	1.57	3.955
-6.54	3.57	3.955
6.424	3.57	3.955
-6.023	4.138	3.955
-4.56	5.57	3.955
5.977	4.097	3.955
4.588	5.57	3.955
-4.023	6.097	3.955
-2.023	7.57	2.205
-2.023	7.085	3.955
-0.023	7.57	3.045
-0.023	7.132	3.955
1.977	7.57	2.467
1.977	6.828	3.955
3.977	6.094	3.955
-2.023	-6.43	4.66
-0.023	-6.43	5.059
1.977	-6.43	4.536
-4.023	-4.43	5.806
-3.82	-4.43	5.955
-2.023	-5.49	5.955
-0.023	-5.634	5.955
1.977	-5.194	5.955
3.977	-4.43	5.575
3.304	-4.43	5.955
-6.023	-2.43	5.186
-5.279	-2.43	5.955
-4.023	-4.269	5.955
3.977	-3.858	5.955
5.977	-2.43	5.249
5.215	-2.43	5.955
-6.023	-0.43	5.592
-5.682	-0.43	5.955
5.977	-0.43	5.508
5.538	-0.43	5.955
-6.023	1.57	5.327
-5.365	1.57	5.955
5.977	1.57	5.294
5.371	1.57	5.955
-6.023	3.57	4.57
-4.589	3.57	5.955
5.977	3.57	4.488
4.346	3.57	5.955
-4.023	5.57	4.562
-4.023	4.16	5.955
-2.023	5.57	5.646
-2.023	5.186	5.955
-1.038	5.57	5.955
1.977	5.57	5.937
1.977	5.554	5.955
1.907	5.57	5.955
3.977	5.57	4.565
3.977	3.934	5.955
-0.023	6.052	5.955
-2.023	-4.43	6.833
-0.023	-4.43	6.881
1.977	-4.43	6.675
-4.023	-2.43	6.913
-2.023	-2.43	7.294
-0.023	-2.43	7.566
1.977	-2.43	7.322
3.977	-2.43	6.772
-4.023	-0.43	7.149
-2.023	-0.43	7.868
-1.579	-0.43	7.955
-0.023	-1.36	7.955
1.977	-0.624	7.955
2.157	-0.43	7.955
3.977	-0.43	7.196
-4.023	1.57	7.108
-2.023	1.57	7.761
-0.023	1.413	7.955
-0.023	1.57	7.924
1.977	1.57	7.798
1.977	0.248	7.955
3.977	1.57	7.089
-4.023	3.57	6.44
-2.023	3.57	7.215
-0.023	3.57	7.424
1.977	3.57	7.188
3.977	3.57	6.263
-0.023	5.57	6.35
-0.023	-0.43	8.282
1.977	-0.43	8.066

